id,type,from,to,days,dist,key,ID,homeport,No_trips
DOM850,DOM,AKLWESTHAV,Opua,1,178.950919807639,850,Y850,AKL_WESTHAV,40
DOM851,DOM,Opua,Bay of Islands,325,4.84592870356137,851,Y851,Russell,4
DOM851,DOM,Opua,Three Kings Is,8,223.658495255602,851,Y851,Russell,4
DOM851,DOM,Opua,Kerikeri,4,15.7289541928254,851,Y851,Russell,4
DOM852,DOM,Waikawa Bay,Wellington,4,62.5874717894883,852,Y852,Waikawa Bay Marina,5
DOM852,DOM,Waikawa Bay,Nelson,14,64.1939181309258,852,Y852,Waikawa Bay Marina,5
DOM853,DOM,Gulf Harbour,Great Barrier,14,67.8647552121129,853,Y853,Gulf HM,1
DOM854,DOM,Kerikeri,AKLWESTHAV,14,193.445609151513,854,Y854,Kerikeri Marina,1
DOM854,DOM,Kerikeri,Little Barrier,1,145.325002150353,854,Y854,Kerikeri Marina,1
DOM855,DOM,AKLTamaki,Opua,2,188.362816128874,855,Y855,AKL_Tamaki,1
DOM856,DOM,AKLWESTHAV,Bay of Islands,21,183.789278318949,856,Y856,AKL_WESTHAV,30
DOM856,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,856,Y856,AKL_WESTHAV,30
DOM856,DOM,AKLWESTHAV,Gulf Harbour,2,27.2313872213665,856,Y856,AKL_WESTHAV,30
DOM856,DOM,AKLWESTHAV,Opua,10,178.950919807639,856,Y856,AKL_WESTHAV,30
DOM858,DOM,Dunedin,Opua,90,1206.61998897747,858,Y858,Dunedin,0
DOM858,DOM,Dunedin,Picton,75,576.186040181468,858,Y858,Dunedin,0
DOM859,DOM,AKLWESTHAV,Great Barrier,7,87.9603970545836,859,Y859,AKL_WESTHAV,6
DOM86,DOM,Kerikeri,AKLWESTHAV,14,193.445609151513,86,Y86,KeriKeri Marina,20
DOM86,DOM,Kerikeri,Opua,14,15.7289541928254,86,Y86,KeriKeri Marina,20
DOM860,DOM,Nelson,AKLWESTHAV,90,507.230757151023,860,Y860,Nelson,2
DOM860,DOM,Nelson,Poor Knight Is,2,655.791139388144,860,Y860,Nelson,2
DOM860,DOM,Nelson,Tutukaka,5,635.69900432516,860,Y860,Nelson,2
DOM860,DOM,Nelson,Great Barrier,7,581.897858605787,860,Y860,Nelson,2
DOM860,DOM,Nelson,AKLBWM,15,509.469025260614,860,Y860,Nelson,2
DOM860,DOM,Nelson,Gulf Harbour,30,534.451976186823,860,Y860,Nelson,2
DOM860,DOM,Nelson,Opua,20,664.736206400704,860,Y860,Nelson,2
DOM861,DOM,AKLWESTHAV,Tutukaka,8,136.339193557832,861,Y861,AKL_WESTHAV,2
DOM861,DOM,AKLWESTHAV,Opua,2,178.950919807639,861,Y861,AKL_WESTHAV,2
DOM863,DOM,AKLBWM,Mahurangi Harbour,3,36.8571322812831,863,Y863,AKL_BWM,1
DOM864,DOM,AKLHMB,AKLWESTHAV,30,14.5848997254009,864,Y864,AKL_HMB,5
DOM865,DOM,AKLHMB,Great Barrier,15,81.6589826657178,865,Y865,AKL_HMB,15
DOM866,DOM,AKLDEV,Great Barrier,14,84.0771267943904,866,Y866,AKL_DEV,25
DOM866,DOM,AKLDEV,AKLBWM,7,3.35596483890997,866,Y866,AKL_DEV,25
DOM867,DOM,Gulf Harbour,AKLBWM,6,25.0587559547556,867,Y867,Gulf HM,1
DOM867,DOM,Gulf Harbour,Opua,6,156.298564452781,867,Y867,Gulf HM,1
DOM867,DOM,Gulf Harbour,Kerikeri,1,171.277176675703,867,Y867,Gulf HM,1
DOM868,DOM,AKLWESTHAV,Motuihe Is,1,17.9902112272202,868,Y868,AKL_WESTHAV,0
DOM868,DOM,AKLWESTHAV,Waiheke Island,4,24.5345001986998,868,Y868,AKL_WESTHAV,0
DOM869,DOM,Stewart Island,Bluff,365,36.3876380107311,869,NA,NA,NA
DOM87,DOM,Gulf Harbour,Kawau Is,30,19.6753970735027,87,Y87,Gulf HM,20
DOM87,DOM,Gulf Harbour,Great Barrier,14,67.8647552121129,87,Y87,Gulf HM,20
DOM871,DOM,AKLWESTHAV,Bay of Islands,17,183.789278318949,871,Y871,AKL_WESTHAV,20
DOM871,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,871,Y871,AKL_WESTHAV,20
DOM871,DOM,AKLWESTHAV,Kawau Is,8,46.8842318909034,871,Y871,AKL_WESTHAV,20
DOM871,DOM,AKLWESTHAV,Waiheke Island,6,24.5345001986998,871,Y871,AKL_WESTHAV,20
DOM871,DOM,AKLWESTHAV,Opua,4,178.950919807639,871,Y871,AKL_WESTHAV,20
DOM871,DOM,AKLWESTHAV,Kerikeri,2,193.445609151513,871,Y871,AKL_WESTHAV,20
DOM873,DOM,Waikawa Bay,Napier,30,312.991073674634,873,Y873,Waikawa Bay Marina,1
DOM873,DOM,Waikawa Bay,Wellington,9,62.5874717894883,873,Y873,Waikawa Bay Marina,1
DOM873,DOM,Waikawa Bay,Gisborne,2,445.57200049487,873,Y873,Waikawa Bay Marina,1
DOM873,DOM,Waikawa Bay,Tutukaka,1,628.112177500962,873,Y873,Waikawa Bay Marina,1
DOM873,DOM,Waikawa Bay,Gulf Harbour,180,522.429309117511,873,Y873,Waikawa Bay Marina,1
DOM873,DOM,Waikawa Bay,Opua,7,661.24072433948,873,Y873,Waikawa Bay Marina,1
DOM874,DOM,Wellington,Nelson,5,126.755320992848,874,Y874,Wellington,10
DOM874,DOM,Wellington,Picton,30,65.1801350105997,874,Y874,Wellington,10
DOM875,DOM,Whakatane,Mayor Is,1,100.686642609633,875,Y875,Tauranga,8
DOM875,DOM,Whakatane,Mercury Islands,10,186.605492416488,875,Y875,Tauranga,8
DOM875,DOM,Whakatane,Slipper Is,1,137.560583017084,875,Y875,Tauranga,8
DOM875,DOM,Whakatane,Great Barrier,3,227.572320922383,875,Y875,Tauranga,8
DOM875,DOM,Whakatane,Tauranga,8,81.7232427158884,875,Y875,Tauranga,8
DOM876,DOM,AKLWESTHAV,AKLHMB,1,14.5848997254009,876,Y876,AKL_WESTHAV,2
DOM878,DOM,AKLWESTHAV,Port Fitzroy,3,90.0170122810128,878,Y878,AKL_WESTHAV,6
DOM878,DOM,AKLWESTHAV,Great Barrier,3,87.9603970545836,878,Y878,AKL_WESTHAV,6
DOM878,DOM,AKLWESTHAV,AKLWESTPARK,7,9.29800516239908,878,Y878,AKL_WESTHAV,6
DOM879,DOM,AKLHMB,Mercury Islands,4,83.8201884989529,879,Y879,AKL_HMB,6
DOM879,DOM,AKLHMB,Opua,30,188.146868695708,879,Y879,AKL_HMB,6
DOM879,DOM,AKLHMB,Kerikeri,2,202.974659009444,879,Y879,AKL_HMB,6
DOM88,DOM,AKLWESTHAV,AKLPINE,1,22.3073799447627,88,Y88,AKL_WESTHAV,1
DOM880,DOM,Gulf Harbour,Tutukaka,1,111.219518296026,880,Y880,Gulf HM,10
DOM880,DOM,Gulf Harbour,Great Barrier,14,67.8647552121129,880,Y880,Gulf HM,10
DOM880,DOM,Gulf Harbour,Opua,21,156.298564452781,880,Y880,Gulf HM,10
DOM881,DOM,Tutukaka,AKLWESTHAV,2,136.339193557832,881,Y881,Tutukaka,4
DOM885,DOM,Gulf Harbour,AKLWESTHAV,90,27.2313872213665,885,Y885,Gulf HM,10
DOM885,DOM,Gulf Harbour,AKLWESTPARK,2,27.76024585626,885,Y885,Gulf HM,10
DOM886,DOM,AKLPINE,Coromandel,5,46.3822608871107,886,Y886,AKL_PINE,10
DOM887,DOM,Lyttelton,AKLWESTHAV,60,771.022185413623,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Gisborne,3,705.679324622735,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Poor Knight Is,0.5,920.214293575143,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Tutukaka,4,900.220474383915,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Great Barrier,3,843.55101935212,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Opua,10,928.996313501835,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,New Plymouth,1,517.194642276967,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Tauranga,3,721.523271488869,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Nelson,120,264.53510504279,887,Y887,Lyttelton,1
DOM887,DOM,Lyttelton,Picton,10,278.9369663562,887,Y887,Lyttelton,1
DOM889,DOM,Mahurangi Harbour,AKLWESTHAV,7,38.5919486421715,889,Y889,Mahurangi Harbour,5
DOM889,DOM,Mahurangi Harbour,Tutukaka,4,97.9081661558422,889,Y889,Mahurangi Harbour,5
DOM889,DOM,Mahurangi Harbour,Great Barrier,14,71.0469510253607,889,Y889,Mahurangi Harbour,5
DOM889,DOM,Mahurangi Harbour,Opua,30,142.081388647493,889,Y889,Mahurangi Harbour,5
DOM89,DOM,Gulf Harbour,AKLWESTHAV,270,27.2313872213665,89,Y89,Gulf HM,5
DOM890,DOM,AKLOKAHU,Gulf Harbour,12,27.8764569125992,890,Y890,AKL_OKAHU,100
DOM891,DOM,Tauranga,AKLWESTHAV,14,156.730126331857,891,Y891,Tauranga,2
DOM891,DOM,Tauranga,Great Barrier,14,162.671591404277,891,Y891,Tauranga,2
DOM892,DOM,AKLWESTHAV,Great Barrier,14,87.9603970545836,892,Y892,AKL_WESTHAV,2
DOM893,DOM,AKLWESTHAV,Great Barrier,3,87.9603970545836,893,Y893,AKL_WESTHAV,10
DOM893,DOM,AKLWESTHAV,Little Barrier,3,79.2763549237728,893,Y893,AKL_WESTHAV,10
DOM894,DOM,Picton,Kapiti,2,91.2907235155906,894,Y894,Picton,0
DOM895,DOM,AKLTamaki,AKLHMB,3,2.6032479712851,895,Y895,AKL_Tamaki,2
DOM895,DOM,AKLTamaki,Tutukaka,2,144.067340157303,895,Y895,AKL_Tamaki,2
DOM895,DOM,AKLTamaki,Opua,6,188.362816128874,895,Y895,AKL_Tamaki,2
DOM896,DOM,AKLBWM,Great Barrier,10,85.4524619305962,896,Y896,AKL_BWM,20
DOM896,DOM,AKLBWM,Gulf Harbour,0.5,25.0587559547556,896,Y896,AKL_BWM,20
DOM899,DOM,AKLWESTPARK,AKLVIA,1,10.6358356512312,899,Y899,AKL_WESTPARK,6
DOM9,DOM,Wellington,Picton,14,65.1801350105997,9,Y9,Wellington,14
DOM90,DOM,AKLHMB,Great Barrier,21,81.6589826657178,90,Y90,AKL_HMB,30
DOM901,DOM,AKLHMB,AKLWESTHAV,220,14.5848997254009,901,Y901,AKL_HMB,5
DOM903,DOM,Wellington,Picton,1,65.1801350105997,903,Y903,Wellington,2
DOM905,DOM,Wellington,Kapiti,318,49.637987469276,905,Y905,Wellington,11
DOM905,DOM,Wellington,Nelson,3,126.755320992848,905,Y905,Wellington,11
DOM905,DOM,Wellington,Picton,30,65.1801350105997,905,Y905,Wellington,11
DOM906,DOM,Gulf Harbour,Tutukaka,1,111.219518296026,906,Y906,Gulf HM,10
DOM906,DOM,Gulf Harbour,Great Barrier,7,67.8647552121129,906,Y906,Gulf HM,10
DOM906,DOM,Gulf Harbour,Opua,7,156.298564452781,906,Y906,Gulf HM,10
DOM907,DOM,Picton,Wellington,4,65.1801350105997,907,Y907,Picton,1
DOM907,DOM,Picton,Tutukaka,1,630.295961354664,907,Y907,Picton,1
DOM907,DOM,Picton,Kawau Is,3,544.429902191274,907,Y907,Picton,1
DOM907,DOM,Picton,Gulf Harbour,3,524.760640339955,907,Y907,Picton,1
DOM907,DOM,Picton,Waiheke Island,2,505.430720178345,907,Y907,Picton,1
DOM907,DOM,Picton,Opua,4,663.266214200603,907,Y907,Picton,1
DOM907,DOM,Picton,Lyttelton,5,278.9369663562,907,Y907,Picton,1
DOM907,DOM,Picton,AKLPINE,3,495.130768989365,907,Y907,Picton,1
DOM908,DOM,AKLWESTHAV,Poor Knight Is,3,152.283664586849,908,Y908,AKL_WESTHAV,3
DOM908,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,908,Y908,AKL_WESTHAV,3
DOM908,DOM,AKLWESTHAV,Great Barrier,21,87.9603970545836,908,Y908,AKL_WESTHAV,3
DOM908,DOM,AKLWESTHAV,Opua,9,178.950919807639,908,Y908,AKL_WESTHAV,3
DOM908,DOM,AKLWESTHAV,Little Barrier,0.5,79.2763549237728,908,Y908,AKL_WESTHAV,3
DOM909,DOM,AKLBBM,Three Kings Is,1,392.808768995805,909,Y909,AKL_BBM,7
DOM909,DOM,AKLBBM,Poor Knight Is,1,156.312864793657,909,Y909,AKL_BBM,7
DOM909,DOM,AKLBBM,Goat Is (Motuorohi),1,47.0213443555158,909,Y909,AKL_BBM,7
DOM910,DOM,AKLWESTHAV,Kawau Is,7,46.8842318909034,910,Y910,AKL_WESTHAV,5
DOM910,DOM,AKLWESTHAV,Mahurangi Harbour,7,38.5919486421715,910,Y910,AKL_WESTHAV,5
DOM910,DOM,AKLWESTHAV,Waiheke Island,7,24.5345001986998,910,Y910,AKL_WESTHAV,5
DOM912,DOM,Lyttelton,Kermadecs,1,1677.57387395023,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,AKLWESTHAV,7,771.022185413623,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,AKLHMB,7,769.558783004911,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Gisborne,4,705.679324622735,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Poor Knight Is,1,920.214293575143,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Tutukaka,4,900.220474383915,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Great Barrier,10,843.55101935212,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,AKLBWM,2,773.221787910817,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Whangarei,7,882.76667047414,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Gulf Harbour,4,798.253397894428,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Opua,12,928.996313501835,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Kerikeri,3,939.3669839312,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,AKLBBM,7,770.896517698712,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Tauranga,7,721.523271488869,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Nelson,9,264.53510504279,912,Y912,Lyttelton,1
DOM912,DOM,Lyttelton,Picton,3,278.9369663562,912,Y912,Lyttelton,1
DOM913,DOM,AKLHMB,AKLWESTHAV,365,14.5848997254009,913,Y913,AKL_HMB,8
DOM914,DOM,AKLWESTHAV,Great Barrier,7,87.9603970545836,914,Y914,AKL_WESTHAV,4
DOM915,DOM,Gulf Harbour,Great Barrier,7,67.8647552121129,915,Y915,Gulf HM,6
DOM916,DOM,Nelson,Gulf Harbour,2,534.451976186823,916,Y916,Nelson,3
DOM917,DOM,Whitianga,AKLWESTHAV,4,85.7635569458264,917,Y917,Whitianga,10
DOM917,DOM,Whitianga,Great Barrier,36,61.8135199612512,917,Y917,Whitianga,10
DOM917,DOM,Whitianga,AKLBWM,7,84.1086202478676,917,Y917,Whitianga,10
DOM917,DOM,Whitianga,Waiheke Island,15,61.7728904941318,917,Y917,Whitianga,10
DOM917,DOM,Whitianga,Little Barrier,1,92.7234935170154,917,Y917,Whitianga,10
DOM918,DOM,AKLWESTHAV,Motuihe Is,4,17.9902112272202,918,Y918,AKL_WESTHAV,4
DOM918,DOM,AKLWESTHAV,Waiheke Island,10,24.5345001986998,918,Y918,AKL_WESTHAV,4
DOM918,DOM,AKLWESTHAV,Coromandel,6,66.2164248883916,918,Y918,AKL_WESTHAV,4
DOM918,DOM,AKLWESTHAV,AKLWESTPARK,3,9.29800516239908,918,Y918,AKL_WESTHAV,4
DOM919,DOM,AKLBWM,Poor Knight Is,1,150.420340379883,919,Y919,AKL_BWM,25
DOM919,DOM,AKLBWM,Tutukaka,6,134.718447140694,919,Y919,AKL_BWM,25
DOM919,DOM,AKLBWM,Great Barrier,20,85.4524619305962,919,Y919,AKL_BWM,25
DOM919,DOM,AKLBWM,Whangarei,1,124.147734574579,919,Y919,AKL_BWM,25
DOM919,DOM,AKLBWM,Gulf Harbour,1,25.0587559547556,919,Y919,AKL_BWM,25
DOM919,DOM,AKLBWM,Opua,90,177.720555929808,919,Y919,AKL_BWM,25
DOM922,DOM,AKLWESTHAV,Port Fitzroy,20,90.0170122810128,922,Y922,AKL_WESTHAV,3
DOM922,DOM,AKLWESTHAV,Rakino Is,4,22.532476561621,922,Y922,AKL_WESTHAV,3
DOM922,DOM,AKLWESTHAV,Kawau Is,7,46.8842318909034,922,Y922,AKL_WESTHAV,3
DOM923,DOM,Wellington,Fiordland,35,673.667538552957,923,Y923,Wellington,3
DOM923,DOM,Wellington,Nelson,4,126.755320992848,923,Y923,Wellington,3
DOM923,DOM,Wellington,Picton,7,65.1801350105997,923,Y923,Wellington,3
DOM93,DOM,AKLTamaki,Great Barrier,3,84.0485053406662,93,Y93,AKL_Tamaki,7
DOM95,DOM,AKLPINE,Great Barrier,30,77.8466200293886,95,Y95,AKL_PINE,30
DOM95,DOM,AKLPINE,Whangarei,3,138.471630668524,95,Y95,AKL_PINE,30
DOM96,DOM,Waiheke Island,AKLWESTHAV,10,24.5345001986998,96,Y96,Waiheke,20
DOM96,DOM,Waiheke Island,Great Barrier,7,68.2366928419014,96,Y96,Waiheke,20
DOM98,DOM,Dunedin,Stewart Island,21,222.687358419826,98,Y98,Dunedin,0
DOM99,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,99,Y99,AKL_WESTHAV,20
DOM99,DOM,AKLWESTHAV,Great Barrier,21,87.9603970545836,99,Y99,AKL_WESTHAV,20
DOM99,DOM,AKLWESTHAV,Goat Is (Motuorohi),1,59.9056017831388,99,Y99,AKL_WESTHAV,20
DOM99,DOM,AKLWESTHAV,Opua,7,178.950919807639,99,Y99,AKL_WESTHAV,20
NA,NA,NA,NA,NA,NA,2,Y2,Picton,9
NA,NA,NA,NA,NA,NA,4,Y4,AKL_PINE,12
NA,NA,NA,NA,NA,NA,6,Y6,AKL_BWM,15
NA,NA,NA,NA,NA,NA,12,Y12,Tauranga,0
NA,NA,NA,NA,NA,NA,14,Y14,Opua,1
NA,NA,NA,NA,NA,NA,16,Y16,AKL_DEV,10
NA,NA,NA,NA,NA,NA,17,Y17,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,19,Y19,Nelson,0
NA,NA,NA,NA,NA,NA,20,Y20,Opua,0
NA,NA,NA,NA,NA,NA,22,Y22,Tauranga,30
NA,NA,NA,NA,NA,NA,25,Y25,AKL_HMB,8
NA,NA,NA,NA,NA,NA,29,Y29,AKL_BWM,0
NA,NA,NA,NA,NA,NA,33,Y33,Picton,11
NA,NA,NA,NA,NA,NA,37,Y37,Nelson,20
NA,NA,NA,NA,NA,NA,38,Y38,Picton,0
NA,NA,NA,NA,NA,NA,39,Y39,Milford_M,1
NA,NA,NA,NA,NA,NA,53,Y53,Whangarei,0
NA,NA,NA,NA,NA,NA,58,Y58,Wellington,0
NA,NA,NA,NA,NA,NA,60,Y60,Gulf HM,1
NA,NA,NA,NA,NA,NA,63,Y63,Tauranga,0
NA,NA,NA,NA,NA,NA,66,Y66,Opua,6
NA,NA,NA,NA,NA,NA,69,Y69,Mahurangi Harbour,10
NA,NA,NA,NA,NA,NA,70,Y70,AKL_WESTPARK,0
NA,NA,NA,NA,NA,NA,78,Y78,AKL_WESTHAV,52
NA,NA,NA,NA,NA,NA,79,Y79,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,81,Y81,AKL_BWM,30
NA,NA,NA,NA,NA,NA,91,Y91,Waikawa Bay Marina,0
NA,NA,NA,NA,NA,NA,92,Y92,AKL_PINE,30
NA,NA,NA,NA,NA,NA,94,Y94,AKL_HOBS,0
NA,NA,NA,NA,NA,NA,97,Y97,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,100,Y100,Wellington,4
NA,NA,NA,NA,NA,NA,103,Y103,Lyttelton,0
NA,NA,NA,NA,NA,NA,104,Y104,Waikawa Bay Marina,30
NA,NA,NA,NA,NA,NA,105,Y105,Waikawa Bay Marina,0
NA,NA,NA,NA,NA,NA,106,Y106,Nelson,4
NA,NA,NA,NA,NA,NA,107,Y107,Nelson,1
NA,NA,NA,NA,NA,NA,108,Y108,Kerikeri Marina,3
NA,NA,NA,NA,NA,NA,109,Y109,Mahurangi Harbour,1
NA,NA,NA,NA,NA,NA,112,Y112,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,116,Y116,Wellington,5
NA,NA,NA,NA,NA,NA,118,Y118,AKL_WESTPARK,36
NA,NA,NA,NA,NA,NA,119,Y119,AKL_Tamaki,0
NA,NA,NA,NA,NA,NA,124,Y124,AKL_WESTHAV,10
NA,NA,NA,NA,NA,NA,125,Y125,Waikawa Bay Marina,0
NA,NA,NA,NA,NA,NA,127,Y127,AKL_BWM,6
NA,NA,NA,NA,NA,NA,129,Y129,Gulf HM,20
NA,NA,NA,NA,NA,NA,130,Y130,AKL_WESTHAV,20
NA,NA,NA,NA,NA,NA,135,Y135,Tauranga,12
NA,NA,NA,NA,NA,NA,137,Y137,AKL_WESTHAV,12
NA,NA,NA,NA,NA,NA,140,Y140,AKL_BBM,12
NA,NA,NA,NA,NA,NA,142,Y142,Nelson,0
NA,NA,NA,NA,NA,NA,143,Y143,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,146,Y146,AKL_HMB,0
NA,NA,NA,NA,NA,NA,152,Y152,Tutukaka,8
NA,NA,NA,NA,NA,NA,153,Y153,AKL_WESTHAV,5
NA,NA,NA,NA,NA,NA,158,Y158,AKL_PINE,8
NA,NA,NA,NA,NA,NA,174,Y174,Opua,2
NA,NA,NA,NA,NA,NA,175,Y175,Kerikeri Marina,15
NA,NA,NA,NA,NA,NA,179,Y179,AKL_WESTHAV,6
NA,NA,NA,NA,NA,NA,182,Y182,Wellington,0
NA,NA,NA,NA,NA,NA,183,Y183,Gulf HM,10
NA,NA,NA,NA,NA,NA,184,Y184,Gulf HM,10
NA,NA,NA,NA,NA,NA,186,Y186,AKL_Tamaki,25
NA,NA,NA,NA,NA,NA,187,Y187,Gulf HM,20
NA,NA,NA,NA,NA,NA,188,Y188,AKL_BWM,20
NA,NA,NA,NA,NA,NA,190,Y190,AKL_PINE,0
NA,NA,NA,NA,NA,NA,195,Y195,AKL_BBM,72
NA,NA,NA,NA,NA,NA,196,Y196,Nelson,0
NA,NA,NA,NA,NA,NA,204,Y204,AKL_WESTHAV,20
NA,NA,NA,NA,NA,NA,206,Y206,AKL_WESTHAV,6
NA,NA,NA,NA,NA,NA,208,Y208,AKL_DEV,0
NA,NA,NA,NA,NA,NA,212,Y212,Wellington,2
NA,NA,NA,NA,NA,NA,214,Y214,Tauranga,1
NA,NA,NA,NA,NA,NA,216,Y216,AKL_WESTHAV,1
NA,NA,NA,NA,NA,NA,219,Y219,AKL_HMB,6
NA,NA,NA,NA,NA,NA,221,Y221,Dunedin,0
NA,NA,NA,NA,NA,NA,222,Y222,Whangarei,26
NA,NA,NA,NA,NA,NA,229,Y229,AKL_HOBS,0
NA,NA,NA,NA,NA,NA,235,Y235,AKL_WESTHAV,3
NA,NA,NA,NA,NA,NA,236,Y236,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,237,Y237,KeriKeri Marina,0
NA,NA,NA,NA,NA,NA,240,Y240,Gulf HM,10
NA,NA,NA,NA,NA,NA,241,Y241,AKL_WESTPARK,1
NA,NA,NA,NA,NA,NA,247,Y247,AKL_WESTPARK,0
NA,NA,NA,NA,NA,NA,252,Y252,AKL_Tamaki,0
NA,NA,NA,NA,NA,NA,254,Y254,Lyttelton,2
NA,NA,NA,NA,NA,NA,266,Y266,AKL_WESTPARK,2
NA,NA,NA,NA,NA,NA,267,Y267,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,268,Y268,AKL_WESTHAV,15
NA,NA,NA,NA,NA,NA,271,Y271,Gulf HM,10
NA,NA,NA,NA,NA,NA,276,Y276,AKL_WESTPARK,0
NA,NA,NA,NA,NA,NA,279,Y279,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,289,Y289,AKL_BWM,16
NA,NA,NA,NA,NA,NA,292,Y292,Tauranga,2
NA,NA,NA,NA,NA,NA,293,Y293,Wellington,0
NA,NA,NA,NA,NA,NA,296,Y296,Wellington,0
NA,NA,NA,NA,NA,NA,298,Y298,Wellington,0
NA,NA,NA,NA,NA,NA,300,Y300,Opua,0
NA,NA,NA,NA,NA,NA,303,Y303,AKL_HMB,0
NA,NA,NA,NA,NA,NA,304,Y304,Kerikeri Marina,25
NA,NA,NA,NA,NA,NA,305,Y305,AKL_HMB,0
NA,NA,NA,NA,NA,NA,314,Y314,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,326,Y326,Gulf HM,20
NA,NA,NA,NA,NA,NA,327,Y327,AKL_Tamaki,1
NA,NA,NA,NA,NA,NA,328,Y328,Russell,0
NA,NA,NA,NA,NA,NA,332,Y332,AKL_HOBS,0
NA,NA,NA,NA,NA,NA,333,Y333,AKL_PINE,20
NA,NA,NA,NA,NA,NA,339,Y339,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,343,Y343,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,352,Y352,Picton,8
NA,NA,NA,NA,NA,NA,356,Y356,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,357,Y357,Pt_Chalmers,0
NA,NA,NA,NA,NA,NA,369,Y369,Lyttelton,0
NA,NA,NA,NA,NA,NA,371,Y371,AKL_WESTHAV,1
NA,NA,NA,NA,NA,NA,372,Y372,Gulf HM,40
NA,NA,NA,NA,NA,NA,374,Y374,Kawau Island,10
NA,NA,NA,NA,NA,NA,379,Y379,Wellington,0
NA,NA,NA,NA,NA,NA,387,Y387,Wellington,0
NA,NA,NA,NA,NA,NA,389,Y389,Opua,0
NA,NA,NA,NA,NA,NA,393,Y393,Napier,5
NA,NA,NA,NA,NA,NA,397,Y397,AKL_Tamaki,36
NA,NA,NA,NA,NA,NA,399,Y399,AKL_HMB,3
NA,NA,NA,NA,NA,NA,405,Y405,AKL_WESTHAV,15
NA,NA,NA,NA,NA,NA,410,Y410,AKL_DEV,12
NA,NA,NA,NA,NA,NA,412,Y412,Tauranga,1
NA,NA,NA,NA,NA,NA,414,Y414,AKL_Tamaki,0
NA,NA,NA,NA,NA,NA,419,Y419,AKL_WESTHAV,10
NA,NA,NA,NA,NA,NA,420,Y420,AKL_WESTHAV,20
NA,NA,NA,NA,NA,NA,421,Y421,AKL_BBM,1
NA,NA,NA,NA,NA,NA,422,Y422,AKL_WESTHAV,6
NA,NA,NA,NA,NA,NA,423,Y423,Nelson,1
NA,NA,NA,NA,NA,NA,426,Y426,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,429,Y429,Wellington,0
NA,NA,NA,NA,NA,NA,430,Y430,Wellington,0
NA,NA,NA,NA,NA,NA,432,Y432,Wellington,4
NA,NA,NA,NA,NA,NA,434,Y434,Gulf HM,0
NA,NA,NA,NA,NA,NA,435,Y435,Kerikeri Marina,1
NA,NA,NA,NA,NA,NA,442,Y442,Akaroa,0
NA,NA,NA,NA,NA,NA,444,Y444,Gulf HM,20
NA,NA,NA,NA,NA,NA,446,Y446,Nelson,0
NA,NA,NA,NA,NA,NA,449,Y449,Lyttelton,0
NA,NA,NA,NA,NA,NA,451,Y451,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,454,Y454,AKL_WESTHAV,0
NA,NA,NA,NA,NA,NA,457,Y457,AKL_WESTHAV,2
NA,NA,NA,NA,NA,NA,458,Y458,Coromandel Harbour,0
